,Difference (|)
5239,-20.96391560621031
5240,-27.040970825696665
5241,-21.94319169060787
5242,-28.40565383168737
5243,-26.71210527683049
5244,-26.05654394554173
5245,-25.800914238936844
5246,-19.64382071739787
5247,-19.519163099415934
5248,-27.87268663573575
5249,-27.27115518565169
5250,-17.71389513607781
5251,-18.57693478619207
5252,-26.491095094281185
5253,-23.95645783876872
5254,-18.9427963408375
5255,-18.00965799801936
5256,-15.23805490285714
5257,-12.59432148737529
5258,-18.320349063295758
5259,-22.555557941533152
5260,-20.63537241092061
5261,-22.562069977518604
5262,-21.988493620441425
5263,-24.0932774603888
5264,-23.03300152897554
5265,-34.88620906206144
5266,-20.247550029975454
5267,-17.754418178026402
5268,-25.737220823709603
5269,-21.12303709204448
5270,-22.17199852089562
5271,-18.407399264072545
5272,-32.529188601078516
5273,-15.319714242361172
5274,-18.86022646071164
5275,-16.514109718860745
5276,-29.13711264950772
5277,-26.779147686005246
5278,-25.18751777083792
5279,-24.449224020468442
5280,-25.607621014009915
5281,-18.50962450030794
5282,-24.754765966718253
5283,-22.294366211507626
5284,-28.037416352362953
5285,-14.810059177354614
5286,-19.36047756430584
5287,-34.43178275080183
5288,-22.309934793018407
5289,-28.028049956082636
5290,-21.956695698833226
5291,-20.649706759802225
5292,-18.90103890156156
5293,-24.45482700370503
5294,-31.010726148652804
5295,-27.62374060318492
5296,-15.770494817857927
5297,-21.729402817351907
5298,-29.802535852836677
5299,-23.40785928294781
5300,-19.350111493194547
5301,-23.215776444897376
5302,-16.703424478480276
5303,-17.371687618779706
5304,-22.724371262570244
5305,-9.336022702013777
5306,-30.93805608104728
5307,-13.297089187734437
5308,-10.916836604008154
5309,-17.893896121561138
5310,-31.169351916669555
5311,-25.305300936606724
5312,-20.69755341963622
5313,-19.561344508979463
5314,-15.988921582404577
5315,-23.35243071071107
5316,-25.283363111852985
5317,-17.943870098124616
5318,-13.032079306651955
5319,-21.11922458402776
5320,-22.94493341680817
5321,-22.48101244902093
5322,-17.498693878729547
5323,-22.693515697252035
5324,-15.194920597495823
5325,-15.795863979262244
5326,-16.644113181698497
5327,-26.111561753504322
5328,-19.168178045295768
5329,-16.46735374861499
5330,-22.495630076690816
5331,-17.862742263361508
5332,-16.404405130917166
5333,-26.989005186238
5334,-19.2903776458892
5335,-21.0919185139027
5336,-20.493112428569365
5337,-13.217515287792638
5338,-16.34253583867492
5339,-15.249001681189359
5340,-26.018498220778103
5341,-22.236695818275056
5342,-18.92764436265237
5343,-17.864275450605565
5344,-16.11188470119959
5345,-21.574850568886973
5346,-15.118830909889889
5347,-17.752095246716344
5348,-24.781407616211784
5349,-16.060910286325477
5350,-22.123879617013444
5351,-20.046259721088813
5352,-28.800277412833832
5353,-28.699684229022793
5354,-28.108278233429385
5355,-16.936905710055402
5356,-27.383913798306608
5357,-31.314605804484003
5358,-18.585772510432218
5359,-25.938247601996537
5360,-22.548846816719543
5361,-42.55182938392342
5362,-26.982997132927487
5363,-22.16934705968725
5364,-21.44558665570905
5365,-27.436361022552074
5366,-27.734886308602025
5367,-32.520606802786816
5368,-19.337475323475925
5369,-18.83688286590426
5370,-21.15130908020203
5371,-19.486510580977164
5372,-24.177082713587655
5373,-23.936756025894205
5374,-23.590495744317487
5375,-17.069852317380644
5376,-24.661677134384398
5377,-28.249796536401302
5378,-29.611344677581588
5379,-29.130036207202238
5380,-21.143898560874824
5381,-23.68775384013908
5382,-20.582919558194064
5383,-25.94518190806612
5384,-16.257368411285203
5385,-27.031783511208612
5386,-15.629426935359533
5387,-18.397981819436364
5388,-24.59017849948034
5389,-27.405140778324164
5390,-19.119934865085796
5391,-30.114624998886754
5392,-23.49580616803732
5393,-22.761921061336636
5394,-19.56425916232387
5395,-19.31949545532139
5396,-23.617612756477047
5397,-29.504899505701292
5398,-16.225542574380654
5399,-22.391388452310785
5400,-15.022354108085205
5401,-25.988775165903217
5402,-18.075164190901432
5403,-21.11963807572954
5404,-23.779734564059943
5405,-33.095169600585834
5406,-19.959905078093442
5407,-17.732379988042307
5408,-25.40737411733254
5409,-19.666671313911372
5410,-17.057112825239326
5411,-22.618421751204007
5412,-15.713350688712085
5413,-25.46021655759805
5414,-13.811411687325899
5415,-30.227550814858773
5416,-21.029524632833574
5417,-28.184593806198222
5418,-20.701306683317277
5419,-26.068929284284955
5420,-26.220024225331237
5421,-17.68087196498841
5422,-17.809956642808405
5423,-22.873187362015795
5424,-23.779779497061476
5425,-24.967461619755305
5426,-23.74344036756544
5427,-15.140509800185617
5428,-19.15576076930069
5429,-24.25258780410028
5430,-24.66625400156959
5431,-22.867604979400554
5432,-22.116066456795373
5433,-20.335221446817815
5434,-19.138359385801337
5435,-27.055103167226584
5436,-28.16956090704282
5437,-26.915257923997324
5438,-22.81132164547615
5439,-33.65904466989044
5440,-21.5372445981217
5441,-20.479542009230293
5442,-26.202663473563604
5443,-27.17265931825028
5444,-20.734795316154635
5445,-20.230059407747007
5446,-25.305093937854586
5447,-26.499303064862865
5448,-21.88542900513646
5449,-24.004231827178604
5450,-27.01816267737668
5451,-21.277789004313032
5452,-21.037124129083352
5453,-22.621465855567717
5454,-23.651284731899406
5455,-15.363177949227795
5456,-16.670490220491015
5457,-16.718651069526413
5458,-25.831143303895665
5459,-18.48049748629258
5460,-27.40042860567643
5461,-20.53854448517212
5462,-17.72460209695866
5463,-22.170477067990813
5464,-27.607684384058672
5465,-26.6525842854381
5466,-16.791594753715813
5467,-11.857375974563867
5468,-14.384100830561529
5469,-18.05852841813875
5470,-33.34630795935328
5471,-21.498569447605092
5472,-21.877067650795194
5473,-14.865662431750664
5474,-18.02898278266227
5475,-24.760523960205145
5476,-15.290322055880933
5477,-15.058603712567967
5478,-32.47750143411865
5479,-19.37191916849342
5480,-23.814819673106662
5481,-29.645040566187344
5482,-22.337911494051475
5483,-11.68837229080635
5484,-18.448977753069656
5485,-12.412593891075408
5486,-24.520566714243746
5487,-13.90741934286817
5488,-13.80950697628046
5489,-20.56120394748264
5490,-16.614949792754928
5491,-27.320244982241565
5492,-20.406431264022498
5493,-21.36789568411968
5494,-26.6470684888828
5495,-23.102645155840754
5496,-23.652669977650437
5497,-15.242294843538692
5498,-16.49237641450101
5499,-16.735978549551945
5500,-13.705198543799174
5501,-14.63316991212223
5502,-21.728104285415874
5503,-17.069223230398546
5504,-22.36255708127106
5505,-12.217258040453606
5506,-18.48930287714856
5507,-20.18828663354904
5508,-17.346972562359127
5509,-21.479340229480393
5510,-20.074402444771856
5511,-21.175761491497298
5512,-15.2308681119727
5513,-14.204419780473684
5514,-20.328124539870966
5515,-26.556078583546494
5516,-16.939654990880836
5517,-17.200242715443355
5518,-16.170008141201066
5519,-18.022165029770115
5520,-16.631322461293777
5521,-22.392847937943554
5522,-25.15254660022338
5523,-19.442217668723362
5524,-16.797596045985394
5525,-22.48572199974399
5526,-20.450936814465994
5527,-16.513908211273367
5528,-24.382826535521723
5529,-26.427982412408877
5530,-26.04967311758588
5531,-24.14441009781021
5532,-31.991485175867176
5533,-18.74811469606064
5534,-16.110647647382365
5535,-20.47073548017905
5536,-19.481356052817425
5537,-19.760262338500667
5538,-8.836036788409043
5539,-14.882938543449056
5540,-14.562041476429442
5541,-19.48298219714315
5542,-19.841585169207313
5543,-24.227018291052076
5544,-18.90523644808094
5545,-22.19126412654432
5546,-22.57314552066354
5547,-20.64538099557441
5548,-18.322558102737208
5549,-17.66466704304633
5550,-18.047512337947282
5551,-19.921640629135755
5552,-18.613328550197195
5553,-17.12721054001616
5554,-25.178774505427384
5555,-17.437672586123814
5556,-24.041059200325158
5557,-20.379669471600064
5558,-16.83067578562098
5559,-20.340126926467516
5560,-22.407433405833505
5561,-23.680047090833238
5562,-21.336085605214393
5563,-16.13724429271499
5564,-17.69632453196977
5565,-18.914951785789302
5566,-22.18141381128631
5567,-18.58171265883343
5568,-22.984030581777624
5569,-25.795842344588436
5570,-32.92089524514931
5571,-23.324456326732502
5572,-21.62432918155303
5573,-19.63155958250139
5574,-27.089511775127857
5575,-25.527975999472652
5576,-18.68335007756499
5577,-26.448759410762847
5578,-24.518703838173156
5579,-22.160572208391553
5580,-22.72279035940202
5581,-22.376620473662282
5582,-16.5926088573559
5583,-16.03736760918652
5584,-24.565180399781873
5585,-14.050529576458567
5586,-22.226453481916955
5587,-13.604300353521204
5588,-19.19359095593901
5589,-17.51601516203163
5590,-16.64629385006175
5591,-19.501247415536582
5592,-24.784748443847157
5593,-21.948636421816143
5594,-20.03258732267902
5595,-20.1875548148423
5596,-20.216001699907657
5597,-19.311170685190746
5598,-25.30212163431958
5599,-21.603249795489948
5600,-31.855261633306576
5601,-16.091489165690625
5602,-12.287260329511653
5603,-25.296730931381262
5604,-15.864691302105564
5605,-19.830195597452647
5606,-22.74493809243535
5607,-27.302484490564833
5608,-16.747894918780695
5609,-13.445983939529244
5610,-21.834688063797575
5611,-15.862174213430196
5612,-24.59247154067744
5613,-22.957845567930438
5614,-18.898739359730634
5615,-16.90888899699822
5616,-21.421243487630615
5617,-18.832711186738823
5618,-20.046750779782677
5619,-22.481394748058
5620,-16.28996634103613
5621,-13.28643853136928
5622,-20.840601504106523
5623,-17.626303832438758
5624,-22.974687497254504
5625,-22.769876685930214
5626,-17.796791055819423
5627,-25.921371058805814
5628,-15.334793786268946
5629,-21.785553606879915
5630,-16.266181602854648
5631,-17.739110416766376
5632,-15.139836663519164
5633,-18.811282450579014
5634,-31.801158543609787
5635,-19.391748258790994
5636,-21.07668646513
5637,-15.104563392754525
5638,-21.555932281047887
5639,-20.895651086043575
5640,-14.718170488972362
5641,-12.439195851205394
5642,-21.579794144108963
5643,-12.823543747576258
5644,-17.07199509634286
5645,-21.976605022557823
5646,-14.01332840202482
5647,-16.73364668307429
5648,-22.657806686595837
5649,-16.86789421257934
5650,-22.007616886181314
5651,-17.088338194871387
5652,-12.788299576122805
5653,-24.575441456436256
5654,-24.182704631587548
5655,-15.928629830467154
5656,-20.643406099882586
5657,-14.99196675929505
5658,-25.05431072346441
5659,-19.019461015982323
5660,-17.03285411425888
5661,-25.855170361909842
5662,-19.442504757185308
5663,-13.252916263595488
5664,-17.501597649135583
5665,-13.730711535679314
5666,-22.782415576550125
5667,-25.42391443062778
5668,-21.901953084713348
5669,-20.92675804748808
5670,-22.407468953749987
5671,-23.41836196797984
5672,-24.85461598535133
5673,-17.717550434879765
5674,-25.01498897705884
5675,-21.529951724608054
5676,-15.609616718046158
5677,-20.036616751836725
5678,-21.92878769319569
5679,-14.107916568881746
5680,-21.340423619332654
5681,-25.647267578765327
5682,-23.76965180984391
5683,-20.63426154419344
5684,-20.637053129538657
5685,-19.76817144176037
5686,-15.208022321251034
5687,-24.28715976163478
5688,-19.69688286943882
5689,-20.521082983692608
5690,-16.927977507497836
5691,-23.08085747516408
5692,-9.469925485303287
5693,-15.76284679368962
5694,-22.632649252691156
5695,-26.660517502648013
5696,-21.010376237866346
5697,-18.62238201069818
5698,-20.002498038765303
5699,-15.755526263611847
5700,-24.949761301383095
5701,-29.542273267388524
5702,-17.59530408125423
5703,-16.662995946272307
5704,-18.64484356519311
5705,-17.224037722464672
5706,-20.82321128163365
5707,-14.720182084582712
5708,-19.07034722754368
5709,-21.08042815414969
5710,-19.766023401150157
5711,-15.248242445731595
5712,-13.92115012726076
5713,-25.77095912995495
5714,-28.481722413640362
5715,-22.32920688456183
5716,-25.41380795983027
5717,-17.535206728366184
5718,-14.008684223994699
5719,-16.502441342901907
5720,-20.778108955780777
5721,-21.458581824895372
5722,-20.83417902113376
5723,-19.01274083762124
5724,-21.027536426147662
5725,-26.729961942877356
5726,-21.449860375306613
5727,-15.291312585232145
5728,-28.09437699449674
5729,-18.394690104937553
5730,-15.033478135112023
5731,-17.488744209506518
5732,-22.515056743294092
5733,-18.52897547736232
5734,-25.014464646352163
5735,-23.644399732190315
5736,-22.469854912347188
5737,-23.593404138699448
5738,-29.219157985083015
5739,-25.86820179422318
5740,-22.679322540564513
5741,-25.405354193040363
5742,-20.484729162266202
5743,-21.195558129932213
5744,-17.778045464416188
5745,-15.428959946870428
5746,-35.94864057853071
5747,-15.771040191777434
5748,-14.01508272216279
5749,-23.159780271206976
5750,-25.210931719777548
5751,-19.850754644163125
5752,-21.673123928319523
5753,-17.815850228655982
5754,-17.76474039361021
5755,-19.480324552229508
5756,-19.689571294892126
5757,-26.589461851020395
5758,-18.579693388039093
5759,-17.175943771429065
5760,-16.8445808597117
5761,-26.44095450779614
5762,-18.738418052143302
5763,-18.625984403649415
5764,-19.053370304053434
5765,-22.014253590763612
5766,-18.676258635539796
5767,-22.644567135623788
5768,-17.734838238428768
5769,-22.78370339541527
5770,-25.637933008014876
5771,-20.90965688338939
5772,-25.704540028361762
5773,-19.31266588483002
5774,-19.855828791250445
5775,-26.091264959312372
5776,-30.92169899927368
5777,-28.28811791375991
5778,-22.33198096461106
5779,-20.545630194682527
5780,-19.880649209755966
5781,-17.80410118474456
5782,-27.571148731351794
5783,-20.046144475146775
5784,-20.51983073924046
5785,-20.937695323404583
5786,-25.09413954916504
5787,-20.099379674927704
5788,-17.42600878124125
5789,-22.813128730323893
5790,-25.776196105930943
5791,-14.083459630101085
5792,-20.32208185718777
5793,-21.849109849347236
5794,-18.27865532735644
5795,-23.994426159280103
5796,-33.08932759311916
5797,-19.41822554510089
5798,-18.30461127840067
5799,-21.525431458946127
5800,-21.097077303263283
5801,-22.45645301773935
5802,-27.232453761503546
5803,-17.953334537624784
5804,-19.35414078224241
5805,-24.74392604253239
5806,-25.410599669198653
5807,-23.98614980127004
5808,-26.712828288708604
5809,-23.117412706701753
5810,-18.433608504521366
5811,-24.018712540913484
5812,-23.49453392699628
5813,-22.92388552859657
5814,-18.059538461600134
5815,-15.841212765646379
5816,-22.183126552750664
5817,-25.49880279722337
5818,-14.939982016725901
5819,-27.819245154961752
5820,-25.330856475668003
5821,-25.083083869957914
5822,-24.28180830298049
5823,-36.707078066987584
5824,-24.50597629917469
5825,-16.939183355515798
5826,-20.010973942722693
5827,-20.945760453752502
5828,-15.196316411045384
5829,-20.84852795037842
