,Global (|)
1291,65.55851792963848
1292,79.0802447400165
1293,65.40315128823886
1294,70.75849574001828
1295,60.99341031859734
1296,69.89459201434853
1297,67.46186504314258
1298,71.57274013414244
1299,74.28445550946768
1300,71.03693271299885
1301,61.884731190983224
1302,63.455350624810514
1303,58.29565628772011
1304,61.41167200666202
1305,73.57315067079566
1306,65.36614453672425
1307,69.14627665306452
1308,70.10205173450677
1309,60.20606324868854
1310,68.40978720270802
1311,71.22859979855096
1312,67.5370000853805
1313,68.72146235060552
1314,74.60737993320004
1315,66.67223294178683
1316,68.1322750665253
1317,72.0709970523465
1318,68.63452567386786
1319,72.51379805050811
1320,74.71602443589727
1321,77.21387765346262
1322,62.83417324070197
1323,77.50997683949801
1324,61.44474193270397
1325,58.21551361438869
1326,71.57576548622495
1327,67.50021261794375
1328,70.20079167672048
1329,81.42320864958373
1330,68.73642094745367
1331,69.20059115556592
1332,72.56231691019708
1333,72.42403402255349
1334,68.06131849700093
1335,64.86139687378524
1336,62.637200179755546
1337,59.32308369304813
1338,81.35693807855418
1339,78.24557251361234
1340,82.78581312029398
1341,74.88600130180669
1342,72.18371654737493
1343,64.77056314632735
1344,75.02526261678449
1345,71.59851916080177
1346,69.92421075969503
1347,77.631082414379
1348,68.48208580424952
1349,72.71480338325703
1350,69.63382935099253
1351,64.03550836108722
1352,72.67238138927297
1353,67.2495969489257
1354,60.34030413061245
1355,69.47298758712319
1356,65.18082234126705
1357,78.97824541008701
1358,72.36858051646647
1359,73.98847822064612
1360,73.67949827211922
