,Local (|)
932,237.04006677420153
933,235.86497442501974
934,211.41986676053864
935,222.610594611835
936,244.32037150788958
937,241.6767468573219
938,246.88111665299706
939,232.05792038002292
940,225.55893512743444
941,234.75976062222622
942,247.35477613183085
943,239.57491173879242
944,245.53431703636574
945,234.92709783637196
946,230.10950883738352
947,241.31971275599724
948,231.57921804576938
949,244.2730600263845
950,232.24707195779976
951,231.308304619781
952,263.3552744535086
953,237.35735433360625
954,230.80220044502275
955,239.20781922263956
956,252.9123037766822
957,235.00552838398895
958,260.19387119620427
959,218.79664329922002
960,246.7657761867885
961,231.9533470361522
962,236.91832474210662
963,243.00214719162756
964,237.24567829325662
965,257.43099057800555
966,236.197721640323
967,243.01144439082805
968,258.54899634502266
969,247.59749658795653
970,234.45346380900017
971,249.69020724310923
972,248.3078781833373
973,265.01809860450135
974,239.0649127057797
975,245.25137781314055
976,229.37607951327132
977,244.59524867381677
978,219.16422977577352
979,248.90689068002789
980,237.22210635719728
981,253.9237968210171
982,247.0057273850871
983,229.7719198103598
984,242.39178471233615
985,235.18607714142937
986,229.72625754165443
987,246.99668966739526
988,215.80058424644074
989,239.9215274310479
990,249.48615917378157
991,234.4160600820039
992,248.5432901395552
993,241.21789752907284
994,233.6940758072001
995,246.144360833852
996,242.6414822232903
997,246.01901156179852
998,231.4262812771565
999,271.6654673876709
1000,253.54708182195276
1001,244.27241873104506
1002,247.91315054025006
1003,238.56357361515856
1004,227.42958582217034
1005,258.735635097524
1006,257.6282894929307
1007,261.9144339217195
1008,227.5499092166794
1009,253.01378955714162
1010,247.60885502128258
1011,248.39419073372784
1012,258.3017799117358
1013,253.6490561118062
1014,266.8124211430293
1015,237.00473758424002
1016,240.50093760277494
1017,236.81289017104007
1018,258.82482499233504
1019,261.34531321477385
1020,262.03204016232934
1021,252.04902014321843
1022,253.83363579727109
1023,253.97553192970219
1024,227.42723278256017
1025,248.16886872882526
1026,255.76006284989876
1027,256.1679776883851
1028,240.63439709280897
1029,238.33689166460476
1030,267.1871297495998
1031,257.7839534974288
1032,242.93142534249964
1033,260.02276591815195
1034,243.80132811513323
1035,257.80264025968035
1036,232.03200072989233
1037,236.48693174260433
1038,258.76872073731175
1039,271.5994876264814
1040,226.03738615580383
1041,243.31466889367755
1042,258.7010521576167
1043,247.66626575351762
1044,227.6483902458527
1045,264.2012031705224
1046,262.09119679837227
1047,243.21437305041042
1048,234.86851259038363
1049,228.30794295138398
1050,240.99953494299183
1051,256.5190155809992
1052,238.87661827636813
1053,228.8968292385079
1054,243.36953260002224
1055,244.10598968888408
1056,258.3456454726723
1057,267.09973687064235
1058,261.7267412795539
1059,253.963953378682
1060,247.2428572769204
1061,252.83431448561973
1062,256.04287213869446
1063,258.7612011232916
1064,265.41549996028243
1065,229.47229657574658
1066,254.88848544880634
1067,239.39141796229916
1068,256.5591768168632
1069,257.50586397970216
1070,245.4651379453849
1071,236.56967018477528
1072,254.954755941041
1073,226.62879744259595
1074,256.5148348973965
1075,248.67304803959925
1076,256.83048993976513
1077,266.73647590739427
1078,274.2224346777813
1079,259.7830461017585
1080,260.14634912466033
1081,217.41857070730447
1082,244.24382963071704
1083,246.15391423258265
1084,243.6188080472592
1085,232.36667054513057
1086,262.26349829282924
1087,258.741201864097
1088,253.78081423641365
1089,249.72120668840194
1090,266.997332885739
1091,243.40592618088723
1092,244.63875094276065
1093,240.02336610795155
1094,240.93158207217496
1095,275.50448684229036
1096,238.39767218763623
1097,243.27150472964829
1098,256.9894387693564
1099,255.0228536196755
1100,255.13240006915092
1101,260.8179610825266
1102,258.65931276528585
1103,264.7448688059724
1104,261.08044091658024
1105,258.3973960294556
1106,244.17608754566638
1107,263.22279421750244
1108,257.4528666185294
1109,255.68312520182118
1110,261.0610395511509
1111,235.075068667646
1112,267.229694747676
1113,231.40641765525396
1114,260.9440138534722
1115,266.313716236797
1116,269.0243098832146
1117,268.549414058838
1118,268.1758156027008
1119,263.90507970717005
1120,247.08602800634327
1121,226.3340552078898
1122,241.93596119811545
1123,256.0178789747248
1124,251.67830828821238
1125,261.0690505487252
1126,239.3793361685392
1127,258.2512893007135
1128,259.72539594921176
1129,249.02458854563397
1130,238.11025593428474
1131,257.1888445118213
1132,252.91698538545512
1133,266.4982275439489
1134,268.73415001219627
1135,246.9228362002551
1136,241.7632818961485
1137,261.1099727747334
1138,233.32133171690555
1139,242.48024859483823
1140,257.4383970978951
1141,252.67536735189677
1142,287.3077791383159
1143,251.96169700269047
1144,240.2846286221672
1145,256.1702609791368
1146,248.99108520937642
1147,249.45295238668712
1148,272.9077950554528
1149,249.7277533495818
1150,281.95977066955066
1151,239.49014094637133
1152,267.46953542907863
1153,265.7530578342108
1154,238.16426281294116
1155,244.51279938124122
1156,250.98037255637408
1157,250.69003508147782
1158,242.97628790277983
1159,260.0858412845414
1160,262.0709327702439
1161,263.7430645983506
1162,257.66358113181286
1163,252.80788870196898
1164,262.31293791730224
1165,250.04288874485246
1166,237.4229602173862
1167,274.57193091865526
1168,260.5142460835027
1169,265.4123589836933
1170,269.1822659449139
1171,278.6095576545161
1172,258.95412603277623
1173,273.90865621611107
1174,246.24419130192837
1175,258.6245085074649
1176,270.30157844234765
1177,245.4028543752476
1178,253.52494013174405
1179,265.88865498841255
1180,270.9445056517104
1181,291.1034459556025
1182,250.6761739383265
1183,225.6266249372855
1184,259.18765863591693
1185,250.68423872464928
1186,259.06923809429173
1187,270.688399685329
1188,251.35074942137112
1189,248.98607715655535
1190,254.28644579313058
1191,258.2804909956419
1192,248.13457929454904
1193,252.5065331532957
1194,225.21617447048624
1195,241.18982186584932
1196,261.31616014932035
1197,266.6699004102381
1198,256.62610743748814
1199,268.70389650972254
1200,275.4357338156291
1201,235.00864178618235
1202,265.37004132964785
1203,263.4857543494424
1204,266.4086078430585
1205,268.13697434636214
1206,266.29335572687444
1207,263.76358078181414
1208,276.31167065861246
1209,243.35955398821713
1210,267.3842403902345
1211,273.5300967313452
1212,271.6914362278415
1213,243.177676380301
1214,264.43061062015613
1215,261.1261206315249
1216,279.3648087469277
1217,275.3721423344173
1218,257.58596953436955
1219,254.58912463091437
1220,273.5939677865268
1221,278.5651143043953
1222,239.5319518522273
1223,268.40576469991646
1224,261.72880391048915
1225,258.5747351040468
1226,265.5986906037095
1227,271.2869932444229
1228,285.62440551014583
1229,240.8906188936
1230,263.991639456065
1231,262.88118514295417
1232,246.47672397472437
1233,270.30063254916007
1234,271.45402300302896
1235,269.61048680773916
1236,250.28881842602212
1237,255.99149645065427
1238,259.93985032892857
1239,278.716545735911
1240,253.83305066744035
1241,278.65618952865833
1242,276.9125573148585
1243,270.20130676337607
1244,248.148257948053
1245,278.4314523868654
1246,255.02371413620625
1247,262.43340011876916
1248,247.66985493395558
1249,261.98643589145144
1250,272.07703682316065
1251,272.688804106227
1252,265.98601123249784
1253,277.3207134206313
1254,264.3526739126324
1255,271.05251763138165
1256,272.1508616160857
1257,280.74963639951386
1258,279.42937717205166
1259,265.034724969275
1260,295.20607915989757
1261,279.92159455873514
1262,275.02047389845916
1263,253.54611799390165
1264,269.5312550483917
1265,274.13788342484054
1266,291.0693825579664
1267,268.4115767162624
1268,259.8563194567201
1269,294.182864007944
1270,266.7636172229043
1271,274.73787647394334
1272,283.1899487211166
1273,253.8985664072238
1274,264.6046197872944
1275,251.11557434089224
1276,258.8336864531786
1277,266.0768553420971
1278,254.6868997009666
1279,273.70081320437777
1280,267.65544456286887
1281,265.9600072599682
1282,261.67726026933934
1283,274.60600737241106
1284,259.8867828743288
1285,267.6779794774549
1286,264.88242038209944
1287,258.58802733927456
1288,235.11833791965572
1289,268.9461988513645
1290,288.17639026662863
1291,261.69383501268203
1292,251.30746967724252
1293,282.14730468189754
1294,272.2076506546061
1295,255.4399555589971
1296,254.96767304884224
1297,285.44508364146554
1298,276.5581837929266
1299,259.44694099713104
1300,273.4552869855224
1301,284.2048888256748
1302,277.5760619311072
1303,290.4137634359977
1304,279.4773563455634
1305,284.79639714772577
1306,271.89490459627893
1307,262.71776814932196
1308,279.73269878844945
1309,283.06211035065616
1310,258.9138765993058
1311,275.1115385203325
1312,233.51376553349598
1313,289.7440511503574
1314,266.5744396339115
1315,255.0919734645836
1316,276.2407832627459
1317,296.1292140640811
1318,275.818304244421
1319,270.6284371299323
1320,280.44625446781265
1321,282.98868784102194
1322,267.08428382368146
1323,278.49475835737655
1324,265.481399831308
1325,281.02710964431816
1326,253.88357998795996
1327,286.2569759282664
1328,237.27235668122825
1329,281.8992003777964
1330,265.9028885791816
1331,280.56774273887265
1332,274.7728506446026
1333,274.97153733162446
1334,260.65000484482556
1335,277.911223758783
1336,266.44621665345426
1337,278.6745948001994
1338,261.04771950524747
1339,262.27712675002863
1340,265.8510489902371
1341,255.3008509044796
1342,251.84248628041783
1343,254.7181964453492
1344,242.7484056405663
1345,268.3289721473027
1346,261.4317528607938
1347,284.3804767596227
1348,264.3103782768992
1349,237.21761205872036
1350,283.93905286595395
1351,271.0172605220778
1352,292.8105610897049
1353,306.3203933681142
1354,274.6627086051611
1355,289.13396042684195
1356,276.05235674626744
1357,298.4079790491825
1358,255.86760815253774
1359,294.88699618187906
1360,266.48202946579266
1361,284.9711212513822
1362,281.0187789512132
1363,262.81864827808755
