,Difference (|)
11341,168.3688004841283
11342,94.1925901206093
11343,26.10679155358892
11344,11.119562125862888
11345,11.373131517998203
11346,144.63665405324656
11347,73.48808849872792
11348,12.90990347147746
11349,35.19004544653812
11350,167.7506587412344
11351,190.16742701238508
11352,78.37827340134504
11353,5.715916472339864
11354,245.33213125782365
11355,16.71729994026802
11356,52.40340337462244
11357,382.473855531925
11358,11.761176649927
11359,30.96691282317267
11360,71.82729325682416
11361,15.6594983386872
11362,47.951131914121575
11363,17.863507174499965
11364,9.01928343606752
11365,36.74095094913422
11366,35.452477819203395
11367,96.08728254670591
11368,24.312966346627082
11369,41.88738033001746
11370,26.686905627706878
11371,9.717436057448303
11372,7.677665909854749
11373,14.701682865540436
11374,4.724153334947424
11375,32.729216153236216
11376,11.695224037311677
11377,180.44703220150387
11378,22.349677615352235
11379,10.923011734662667
11380,116.62830553527205
11381,894.509455847155
11382,23.518791832628796
11383,94.52478759499095
11384,8.701766014385978
11385,16.491147115932538
11386,19.309957128918338
11387,12.456281127688673
11388,106.82075940302363
11389,8.4653891717698
11390,48.62455575340107
11391,6.2931802138821675
11392,500.63557915395177
11393,83.54761409074709
11394,5.198684178732943
11395,9.430169325717996
11396,282.47876133994595
11397,17.01380116716297
11398,23.653108218897614
11399,22.899980073174813
11400,6.472806641768996
11401,28.75024183443562
11402,30.223510591654897
11403,72.90706351339111
11404,102.62230960992459
11405,5.028858012135775
11406,9.838089913710178
11407,143.00355233680196
11408,15.062487810345168
11409,52.16500257795411
11410,31.545587995805867
11411,1164.6267401667458
11412,59.813402434305296
11413,47.73632066973629
11414,29.50870754424414
11415,572.5771342252804
11416,10.93718598702373
11417,21.702315257089126
11418,63.20412125135136
11419,13.518681254000734
11420,35.17693937845524
11421,10.46937036402371
11422,13.39090228310006
11423,45.40388744825532
11424,150.9549456774278
11425,19.54053051799708
11426,39.32709403367053
11427,48.308673781579344
11428,25.732503624678817
11429,51.18736138148845
11430,6.55061461440163
11431,53.12658938903076
11432,13.815090905160766
11433,98.80481620698467
11434,11.916069115298361
11435,164.301226647912
11436,22.366946580009095
11437,55.254034648463524
11438,83.22615253495503
11439,67.49818727833694
11440,43.58491914237184
11441,156.97127557977134
11442,7.9943908755481745
11443,17.386536616993613
11444,13.280883745612318
11445,7.8270055421613804
11446,5.383078593236407
11447,19.09643837989918
11448,9.991974236697356
11449,17.692317586046425
11450,38.94555991219011
11451,266.1863694720291
11452,37.293825638540945
11453,7.93325645449577
11454,13.65929266854417
11455,542.4381636221726
11456,6.657397896617574
11457,19.025587068916927
11458,7.516299200813329
11459,53.167780111323836
11460,8.871229478076224
11461,7.369758231621912
11462,13.1767774015213
11463,11.485792092096816
11464,22.130423395148
11465,16.3557726881253
11466,63.18481212612798
11467,35.73461888323607
11468,27.04647316922124
11469,39.71784588740194
11470,56.511665573787255
11471,54.8742728150058
11472,8.859216989898211
11473,79.97551461512217
11474,14.745579815346595
11475,27.983040526401005
11476,6.067278408127502
11477,13.572346898492452
11478,17.208655707986154
11479,55.67484180024527
11480,22.925117256472344
11481,27.013869496466743
11482,79.58372441033039
11483,32.179129885338185
11484,11.859837817432497
11485,181.39095058234417
11486,13.199294292860856
11487,17.7358489188243
11488,13.11320105091786
11489,27.147529427446006
11490,8.507265447927463
11491,6.081560527779415
11492,6.557486506196028
11493,56.38430564109324
11494,11.127204342382978
11495,10.931934134109266
11496,17.53340264126102
11497,550.4582357443742
11498,8.834973503507815
11499,37.50515574051255
11500,795.6274398832633
11501,543.5183816881129
11502,43.672420722839064
11503,16.082416003279757
11504,8.449925710261143
11505,12.699751500519447
11506,102.72667403076487
11507,640.709770298964
11508,63.626264095327
11509,18.418054037349624
11510,36.785186189364424
11511,33.50023004163998
11512,7.196266912601119
11513,4462.150683788819
11514,14.260433201149235
11515,21.1644913965943
11516,73.1080152832109
11517,42.030343665835396
11518,28.6061205799321
11519,7.950728553005084
11520,15.692799253352899
11521,23.841229151492396
11522,12.868708308363754
11523,7.629998373044832
11524,124.92024832380481
11525,8.629118162787284
11526,21.852917094617705
11527,14.340908141904047
11528,18.48105578858628
11529,48.77228512043332
11530,62.612299308527945
11531,23.452320420856246
11532,48.106876986597
11533,976.6828003809599
11534,31.275222267725685
11535,651.76340261043
11536,18.97330643027171
11537,6.0784556018655
11538,11.507580823582746
11539,19.581987597018834
11540,896.350309621123
11541,83.84223723776924
11542,72.37010640602884
11543,9.234597160786965
11544,81.14551308178835
11545,7.996449305886267
11546,6.224124267832589
11547,22.375939227846246
11548,24.192569841602655
11549,42.686828829654424
11550,204.12569255588528
11551,9.556893228769544
11552,13.691414907259652
11553,5.441082357475799
11554,175.933346366653
11555,7.507957257320868
11556,5.584090514968258
11557,1354.1632918552734
11558,10.964672942459735
11559,797.2643121694789
11560,27.796899755095577
11561,43.32219571054847
11562,798.2253265044586
11563,34.03071840648894
11564,87.57146685360232
11565,5.585322817379966
11566,27.390230042737407
11567,6.25273823380555
11568,205.20253616720643
11569,268.06321416320486
11570,102.0020627695994
11571,12.5091429460609
11572,141.8356957793161
11573,14.47914715802865
11574,86.19933184967965
11575,163.30003827052394
11576,8.058430419751808
11577,50.97729356906386
11578,9.798821916729512
11579,1443.4298488647128
11580,20.500317777814516
11581,7.134593416069801
11582,658.7274445613864
11583,48.111970952252264
11584,14.548677397187028
11585,81.7428110759779
11586,5.290065875708205
11587,32.49846320904293
11588,10.81233983827124
11589,61.884204555830046
11590,11.884438132683933
11591,24.90384781047223
11592,11.412653902775688
11593,7.189076423861032
11594,36.88007909377822
11595,7.695629771547327
11596,159.71890084381778
11597,44.36720832816343
11598,13.429341340621159
11599,20.544410811179294
11600,32.00705571678506
11601,9.151238684794544
11602,38.43765174710189
11603,20.332748356285947
11604,19.437798833065614
11605,56.16428652284143
11606,16.861216314735213
11607,187.49760407425305
11608,16.482329358256887
11609,15.930686930671985
11610,7.164975681405
11611,72.2407758023958
11612,159.54196329738326
11613,20.534829416273645
11614,19.55394168660589
11615,12.133665518577708
11616,36.03572964787062
11617,22.0613202287178
11618,10.17825545659722
11619,14.586982189236005
11620,17.72843564676115
11621,6.918049680770864
11622,20.97452505183767
11623,35.10374357533475
11624,7.862127921579316
11625,261.3312422159752
11626,11.269472021697423
11627,12.249749119065637
11628,17.81962490185886
11629,8.948080034771568
11630,18.70689020364772
11631,25.445030629523732
11632,149.0987569803037
11633,158.73702711378985
11634,11.066340635117834
11635,57.26844449131894
11636,366.33717314923507
11637,36.601049777780155
11638,18.27360785033315
11639,8.658129536677311
11640,9.64287631375877
11641,18.002160958213665
11642,11.279976525540295
11643,38.78185933885809
11644,33.43058401845178
11645,7.07287388200708
11646,8.303044824540889
11647,199.70672655972908
11648,34.81166624962868
11649,17.906841556621
11650,19.32098180947963
11651,54.62801634593004
11652,58.65975939910613
11653,37.80076596808638
11654,9.2081230060861
11655,67.29937100275782
11656,87.12847273380763
11657,50.05212947209303
11658,6.972355561287967
11659,80.57002043348947
11660,4.903672020635801
11661,20.37601427860779
11662,29.538736232373434
11663,7.972144548067215
11664,6.162701746217865
11665,20.23760538114494
11666,81.77924976253676
11667,19.54652699760537
11668,11.854086171361748
11669,954.2953264422413
11670,15.330918980336682
11671,27.219058011853747
11672,86.02383056986342
11673,109.96863997139998
11674,10.429432948496872
11675,83.7532692153764
11676,17.358634004696796
11677,6.231095846927395
11678,5.813556075974452
11679,43.07278627751633
11680,12.715246713205605
11681,214.50387271506662
11682,5.47278798122837
11683,14.111062605658624
11684,45.12616221510985
11685,20.429266033365256
11686,543.6861181442544
11687,117.26039463868062
11688,16.186355235451092
11689,22.33008862584979
11690,44.174415870403244
11691,18.630266101673527
11692,96.42654204350765
11693,20.86446202598146
11694,19.700577321673844
11695,29.85718045614015
11696,34.77834860858533
11697,7.9159301349679065
11698,26.429126785054596
11699,11.606081229853222
11700,9.012711919000008
11701,29.919206613905704
11702,24.519737605032336
11703,211.25483198359078
11704,29.781728093033003
11705,26.443691333843628
11706,7.3055636688530425
11707,70.98129494853683
11708,13.102755556143617
11709,498.5957570561126
11710,5.431453518369163
11711,55.584211215961915
11712,7.936003604083303
11713,7.475761616073603
11714,19.6900299372555
11715,18.936982584511615
11716,8.785023069443731
11717,23.78244951776023
11718,12.593380030569826
11719,16.411382709823293
11720,6.074698748903668
11721,4.097248531812009
11722,5.513748741201249
11723,43.71778487463965
11724,242.3295359112441
11725,8.034831083081114
11726,27.68919976346174
11727,11.274766474257289
11728,9.33648764679736
11729,171.81672584553485
11730,16.02622008193682
11731,229.80611008981862
11732,14.541738444716641
11733,18.328555055958123
11734,27.686957935536675
11735,122.72324513805724
11736,63.21472824451284
11737,45.93008973949058
11738,220.03247947043317
11739,4.755490615119902
11740,7.286031347285924
11741,5.257089641440214
11742,10.574888024190905
11743,32.17412943584092
11744,285.8233065533305
11745,29.2856127569642
11746,11.572100795407437
11747,5.369513827979412
11748,13.182009000386078
11749,6.86443220495085
11750,7.450299942312891
11751,20.054410927662136
11752,9.228226764615515
11753,58.08458261854522
11754,15.940549552450722
11755,44.998783576419115
11756,7.973032161971944
11757,15.691336639027664
11758,64.0161196816658
11759,101.3798742004132
11760,55.95127506113867
11761,82.11954921050068
11762,14.312987964705279
11763,12.030202733680825
11764,90.36280911554277
11765,10.98767513243884
11766,8.615137578419613
11767,65.76680228298522
11768,68.90913981694827
11769,12.024624377767745
11770,69.15891292635501
11771,7.697550157601131
11772,8.127421395709636
11773,21.317779160426475
11774,33.644924092346194
11775,8.892683113834785
11776,10.864371053110789
11777,46.404480152927576
11778,19.075613927605932
11779,628.8805550362308
11780,9.14784610709627
11781,21.09174805023875
11782,20.504116463668087
11783,13.055341804849016
11784,8.932793071502257
11785,33.86287176244091
11786,23.39680154864118
11787,18.351125669519046
11788,63.20504409285051
11789,22.981056151476306
11790,30.453591400608502
11791,346.16921762939563
11792,19.021278865124565
11793,7.2634857634295615
11794,94.77647579064494
11795,25.757927954693365
11796,16.786597901714316
11797,19.47896019824673
11798,228.5234140220231
11799,60.02134887087258
11800,51.1341527537485
11801,142.58221132006858
11802,29.78860848154428
11803,8.032864544157515
11804,36.432470847351134
11805,49.955635951740334
11806,30.72370901074066
11807,182.11893803718053
11808,45.09453848618078
11809,43.77883342198628
11810,11.040169603670773
11811,10.332965490872304
11812,9.793411671887252
11813,6.043639351207531
11814,9.186300371015165
11815,9.123737558959032
11816,12.089935175356176
11817,13.048493656441957
11818,16.728328689633877
11819,5.728431836348956
11820,78.35936432953714
11821,12.18610993255525
11822,9.880905150175535
11823,384.96453316070307
11824,9.939357868807818
11825,90.47282600323359
11826,29.13649082601847
11827,108.65299295415625
11828,22.96610510882465
11829,22.741996163312816
11830,16.714524365306094
11831,38.077744321388415
11832,82.32353456708425
11833,8.186270366077625
11834,6.411580147094059
11835,33.700028486978304
11836,9.060752346249261
11837,5.422720257049052
11838,5.847149867934571
11839,55.14302110471602
11840,28.937377991595042
11841,53.992438718075654
11842,14.06557206660298
11843,32.067847584491396
11844,22.22249856538549
11845,76.69501463115488
11846,11.062054941230377
11847,14.74728291903598
11848,39.35967593518597
