,Local (|)
1227,265.21814929077954
1228,251.73376606563383
1229,256.6965390117088
1230,261.14580245718844
1231,255.44025667832867
1232,250.29411404370632
1233,281.5548414295061
1234,278.3666810709867
1235,261.79718574558507
1236,259.4829928173694
1237,247.83608013499284
1238,274.5309700688131
1239,268.3708643379324
1240,278.43073016448176
1241,272.4356541848609
1242,256.27463442898403
1243,272.6075688686694
1244,242.58932765881784
1245,251.07326669117236
1246,266.29409679384787
1247,269.41305558431986
1248,253.3225788961885
1249,251.71953884682785
1250,266.6183630392297
1251,267.7997875834311
1252,275.20843546493285
1253,275.30889777455127
1254,273.3089226656424
1255,262.3417504537758
1256,247.70990439039446
1257,284.5263583746416
1258,253.8510573526781
1259,244.17519230683834
1260,247.53384537298078
1261,267.3567168710372
1262,268.23824149380573
1263,265.90648742377596
1264,281.89626186501937
1265,249.953537818292
1266,263.0596471554411
1267,254.16443938427543
1268,264.3391071470139
1269,271.73563626731
1270,275.0132080619241
1271,249.26549502997304
1272,255.18738829581045
1273,252.94404636927953
1274,270.0447550377624
1275,260.8612575765385
1276,281.2207812227554
1277,266.44778085673755
1278,280.604802248636
1279,262.7814109657672
1280,269.87453885183635
1281,275.0423927324977
1282,269.8265715396126
1283,268.7229512016035
1284,273.86532066739943
1285,266.8221519199053
1286,276.96697871061895
1287,296.25523778336196
1288,272.1974618125839
1289,273.4288483440727
1290,264.90181048746206
1291,272.54973448476994
1292,250.4254687835973
1293,252.95284850474502
1294,258.12597486944316
1295,264.4636333708104
1296,267.12140520250097
1297,281.36430184044167
1298,264.61217103214426
1299,262.1525903910624
1300,263.3675701059389
1301,253.98375827144415
1302,258.91411662569544
1303,255.64005432084593
1304,273.82774623479537
1305,254.25831888224258
1306,283.9187849641605
1307,265.9159956939233
1308,263.8914700847024
1309,261.66931096955005
1310,262.83132785726957
1311,267.64251771413217
1312,283.0889831692647
1313,270.20825837334996
1314,283.22372434252765
1315,272.4397103437412
1316,258.237902387194
1317,277.7145984158604
1318,285.4952681535775
1319,241.65820351676138
1320,280.9879195391394
1321,277.0032544080814
1322,271.1049550011843
1323,281.39563786698534
1324,291.4573861877406
1325,257.5184682158025
1326,264.29729061340413
1327,286.9552010036656
1328,262.34807933204564
1329,258.08789198870136
1330,265.6316305927348
1331,255.41328159255772
1332,246.01970935277845
1333,277.9208980472521
1334,262.9239593735988
